index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
511932cd8138c0275271323f93435742,2026-09-01T15:04:00Z,Storm,burza województwo podkarpackie powiat krośnieński,www.sport.pl,pl,0.3,,Tuż przed końcem okna transferowego Milik zdecydował ws. przyszłości,"Arkadiusz Milik nie ma zbyt dobrego początku sezonu w Juventusie. Napastnik oba mecze ligowe przesiedział na ławce rezerwowych, co może być zwiastunem niewielkiej liczby minut w nadchodzących miesiącach. Rozwiązaniem mógłby okazać się transfer, ale czy Polak …",,,"https://www.sport.pl/pilka/7,65083,32999025,tuz-przed-koncem-okna-transferowego-milik-zdecydowal-ws-przyszlosci.html","https://bi.im-g.pl/im/e6/75/1f/z32987622IER,Arkadiusz-Milik-i-Tosin-Adarabioyo-w-meczu-towarzy.jpg",,"Arkadiusz Milik przepracował sezon przygotowawczy z Juventusem, zdobył nawet bramkę w sparingu z Palermo (2:0). Jednak na starcie sezonu przegrywa rywalizację o miejsce w podstawowym składzie, a w me… [+1676 chars]",,2026-09-03 22:42:35+00:00,wmo,Poland,WCE,Europe
a56c7387f1e4c05bfebb772ac295f8c9,2026-09-01T11:07:01Z,ice jam,powódź,wydarzenia.interia.pl,pl,0.9,,Tysiąc osób uwięzionych pod ziemią? Dramatyczny wyścig z czasem,W spustoszonym przez ubiegłotygodniową powódź Nepalu trwa dramatyczny wyścig z czasem. W tunelach elektrowni wodnych uwięzionych może być około tysiąc pracujących tam robotników. Wciąż mają szanse na przeżycie.,,,"https://wydarzenia.interia.pl/zagranica/news-najwieksza-taka-akcja-na-swiecie-tysiac-osob-moze-byc-uwiezi,nId,23536932",https://i.iplsc.com/-/000N8O1CYJQ38X2E-C461.jpg,,"O ile robotnikom hydroelektrowni udao si schroni w tunelach - operacja ich wydostania bdzie najwiksz tego typu na wiecie.
Uksztatowanie terenu w niektórych partiach gór ulego takiej zmianie, e ratow… [+5644 chars]",,2026-09-04 09:49:17+00:00,random,,,
8b71e8050d811ad00ecb1b3749ddce68,2026-09-04T09:23:14Z,Drought,susza,www.bankier.pl,pl,0.9,,FAO obniża prognozę zbiorów zbóż. Upały i susza uderzyły w Europę,"FAO obniżyła prognozę światowej produkcji zbóż w 2026 r. o 3,4 mln ton względem lipcowych szacunków - wynika z danych Organizacji Narodów Zjednoczonych do spraw Wyżywienia i Rolnictwa (Food and Agriculture Organization of the United Nations, FAO).",,,https://www.bankier.pl/wiadomosc/FAO-obniza-prognoze-zbiorow-zboz-Upaly-i-susza-uderzyly-w-Europe-9192077.html,https://galeria.bankier.pl/p/8/d/1c846edfac6e0e-948-568-0-124-1920-1151.jpg,,"FAO obniya prognoz wiatowej produkcji zbó w 2026 r. o 3,4 mln ton wzgldem lipcowych szacunków - wynika z danych Organizacji Narodów Zjednoczonych do spraw Wyywienia i Rolnictwa (Food and Agriculture … [+1233 chars]",,2026-09-05 13:30:39+00:00,random,,,
a1e1ae936831c82e6e6b6b3df267bbda,2026-09-03T04:00:00Z,Snow&Ice,kry,wiadomosci.wp.pl,pl,0.9,,"Szykuje się ważne głosowanie dla koalicji. ""Mogą być 2-3 głosy w jedną czy drugą stronę""","Koalicja mobilizuje się do piątkowego głosowania nad kandydaturami do Trybunału Konstytucyjnego. Największe szanse ma Maciej Berek. Jego kandydaturę osobiście promuje premier Donald Tusk, ale słychać krytyczne głosy w Polsce 2050 czy części Lewicy. Głosowanie…",,,https://wiadomosci.wp.pl/szykuje-sie-wazne-glosowanie-dla-koalicji-moga-byc-2-3-glosy-w-jedna-czy-druga-strone-7325138376415392a,https://v.wpimg.pl/NDM4YjZiYSUsVi9ZdRJsMG8OewMzS2JmOBZjSHVYenB1THYMMwUrNihENkQ9Gzs0LEMpRCoFYSU9XXYca0YqLT5ENQsjRispL1E9RTlbLSV6BDhad1x9fHgZbVlsDWMmfQw_R2xefHB-DDtcOAh_fG9J,,W pitek Sejm ma gosowa nad kandydaturami do Trybunau Konstytucyjnego. Moe si to okaza jednym z bardziej emocjonujcych i wanych koalicyjnych gosowa.Na razie do marszaka wpyny dwie kandydatury: Macieja… [+6110 chars],,2026-09-05 17:27:12+00:00,random,,,
ff948cd1f3f79f7fbbecbfcdbacce8bd,2026-09-04T07:14:26Z,Precipitation,opady w polsce,wydarzenia.interia.pl,pl,0.8,,Dawno nie było takich ulew. Skoncentrują się na trzech województwach,"Jesień ma w Polsce coraz więcej do powiedzenia. Nasilą się nieprzyjemne zjawiska, z których najniebezpieczniejszym będą opady deszczu. W trzech województwach ulewy będą na tyle intensywne, że wydano z tego powodu ostrzeżenia pierwszego stopnia. Lokalnie nadci…",,,"https://wydarzenia.interia.pl/kraj/news-wyrazne-pekniecie-w-pogodzie-polowa-polski-mocno-to-odczuje,nId,23538678",https://i.iplsc.com/-/000N95BNC6W3N194-C461.jpg,,"Rozpocz si pochmurny, deszczowy i mocno jesienny dzie. Szczególnie powinni uwaa mieszkacy pónocnej czci kraju, poniewa tam wody spadnie najwicej, a miejscami jeszcze zagrzmi - prognozuje Instytut Met… [+2270 chars]",,2026-09-05 22:09:31+00:00,meteo,Poland,WCE,Europe
298a2be9bed8e12cddd4f602a4ac8296,2026-09-01T13:30:18Z,Thunderstorm,grad,wydarzenia.interia.pl,pl,0.9,,Niespodziewany wątek w przemówieniu Aleksandry Dulkiewicz. Prawica oburzona,- 85 lat temu rozpoczęło się też jedno z najtragiczniejszych oblężeń w historii - blokada Leningradu - przypomniała niespodziewanie podczas obchodów rocznicy wybuchu II wojny światowej Aleksandra Dulkiewicz. Nieoczekiwany wątek w przemówieniu na Westerplatte …,,,"https://wydarzenia.interia.pl/kraj/news-niespodziewany-watek-w-przemowieniu-aleksandry-dulkiewicz-pr,nId,23537173",https://i.iplsc.com/-/000N8Q981F226MOJ-C461.jpg,,"W skrócie
<ul><li>
Aleksandra Dulkiewicz podczas przemówienia na Westerplatte przywoaa blokad Leningradu jako jedno z tragicznych oble w historii.
</li><li>
Wtek Leningradu pojawi si obok wspomni… [+2995 chars]",,2026-09-08 04:58:30+00:00,random,,,
02bfb472406f055d98d2279738a1a310,2026-09-04T21:19:51Z,Snow&Ice,kry,wydarzenia.interia.pl,pl,0.9,,"Burza we francuskiej polityce. Poszło o ""zakręcenie kurka"" Ukrainie","Polityczna burza we Francji po słowach Louisa Aliota, wiceszefa Zjednoczenia Narodowego. Polityk w wywiadzie telewizyjnym wspomniał o ""zakręceniu kurka"" z pomocą dla Ukrainy. Na jego wypowiedź zareagować postanowili liderzy centrum i lewicy. W reakcji na kryt…",,,"https://wydarzenia.interia.pl/zagranica/news-burza-we-francuskiej-polityce-poszlo-o-zakrecenie-kurka-ukra,nId,23539261",https://i.iplsc.com/-/000N99LYJMHNS2XK-C461.jpg,,"W skrócie
<ul><li>
Politycy francuscy z rónych ugrupowa odnieli si do wypowiedzi Louisa Aliota o moliwym wstrzymaniu pomocy dla Ukrainy, co wywoao debat publiczn.
</li><li>
Marine Le Pen oraz Edo… [+3249 chars]",,2026-09-08 04:58:30+00:00,random,,,
1bd2e5b155867ae316ea5bcf28c1667c,2026-09-05T06:44:20Z,Tropical Cyclone,cyklon,wiadomosci.wp.pl,pl,0.9,,"Koniec lata. Cyklon Ulf przyniesie silny wiatr, opady i ochłodzenie","W sobotę przez Polskę przejdzie strefa frontu chłodnego związana z cyklonem Ulf. Spodziewane są liczne przelotne opady, lokalne burze na północy i bardzo silne porywy wiatru, które nad morzem mogą sięgać ok. 85 km/h.",,,https://wiadomosci.wp.pl/koniec-lata-cyklon-ulf-przyniesie-silny-wiatr-opady-i-ochlodzenie-7326065335867488a,https://v.wpimg.pl/NWNkNzNhYTYvCThJYRNsI2xRbBMnSmJ1O0l0WGFZd2V-E2EcJwQrJSsbIVQpGjsnLxw-VD4EYTY-AmEMf0cqPj0bIhs3Rys6LA4qVSgOKm4qXStNY1EqM39Gek4rWGM1eFsvVy1Rf2ItD3lJL1ooY2wW,,"Dodaj WP Wiadomoci jako preferowane ródo w Google
Nasze treci bd czciej wywietla si w Twoich wynikach Google
Najwaniejsze informacje:
<ul><li>Najgorsze warunki prognozowane s na pónocy kraju i na … [+2906 chars]",,2026-09-11 14:33:52+00:00,random,,,
cba1bad4551a83d6d10d4e0f2dfa5d6f,2026-09-05T09:42:08Z,Storm,burza,natemat.pl,pl,0.9,,Pół Polski w alertach pogodowych. Aż strach będzie otwierać okno w ten weekend,"Pogoda na pierwszy weekend września zapowiada się iście jesiennie. Będzie więc i deszczowo, i pochmurnie. Dla połowy Polski wydano również alerty przed burzami, a miejscami także przed silnym wiatrem.",,,"https://natemat.pl/667204,pol-polski-w-alertach-pogodowych-az-strach-bedzie-otwierac-okno-w-ten-weekend",https://m.natemat.pl/burza-pogoda-prognoza-pogody-polska-w77or8s4-1920x1080x0x0.webp,,"Pogoda na pierwszy weekend wrzenia zapowiada si icie jesiennie. Bdzie wic i deszczowo, i pochmurnie. Dla poowy Polski wydano równie alerty przed burzami, a miejscami take przed silnym wiatrem.
Daj n… [+3245 chars]",,2026-09-11 14:33:52+00:00,random,,,
3ffa03b8a3a6b8c2ffea7b9bc4c9ef54,2026-09-10T20:58:45Z,Thunderstorm,grad,przegladsportowy.onet.pl,pl,0.7,,"Grad goli w Lidze Mistrzów, zespół Polaka rozbity. Co za wieczór","Manchester United bez litości ograł FK Sabah, w którym wystąpił Tymoteusz Puchacz. Czerwone Diabły wygrały 4:0. Bayern nie chciał być gorszy i nie był, a swój wielki moment mieli piłkarze Como. Oto komplet wyników po 1. kolejce Ligi Mistrzów.",,,https://przegladsportowy.onet.pl/pilka-nozna/liga-mistrzow/grad-goli-w-lidze-mistrzow-zespol-polaka-rozbity-co-za-wieczor/cwcbvnj,https://cdn.przegladsportowy.onet.pl/1/82bk9lBaHR0cHM6Ly9vY2RuLmV1L3B1bHNjbXMvTURBXy9mMTUxODJjNzNiYTA5Nzk3YmM0Y2UyMzc3NDU4ZmUyMy5qcGeTlQMAzIzNDrHNCEOTBc0JYM0E7JUH2ZpodHRwczovL2Nkbi5wcnplZ2xhZHNwb3J0b3d5Lm9uZXQucGwvMS9OZDdrOWxCYUhSMGNITTZMeTl2WTJSdUxtVjFMM0IxYkhOamJYTXZUVVJCWHk4ME9HTXpNR0U0T1RreE5qUTFZalEzT0Rrd1lXTTVNMlZqWWpNNE5EWXpOQzV3Ym1lUmxRSUFaTVBEM2dBQ29UQUhvVEVFCMIA3gACoTAHoTEE,,"Manchester United bez litoci ogra FK Sabah, w którym wystpi Tymoteusz Puchacz. Czerwone Diaby wygray 4:0. Bayern nie chcia by gorszy i nie by, a swój wielki moment mieli pikarze Como. Oto komplet wyn… [+32 chars]",,2026-09-11 22:43:08+00:00,random,,,
